Unnamed: 0,question,answer
1178.0,电池续费杂越来越贵呢,您好，我们用的是智能锂电池，电池性能好，不虚电，而且支持无限次换电哦。
1179.0,那电池月租360是不是有点贵啊,您好，我们用的是智能锂电池，电池性能好，不虚电，而且支持无限次换电哦。
1180.0,其他电池也没有这么贵,您好，我们用的是智能锂电池，电池性能好，不虚电，而且支持无限次换电哦。
1181.0,这电池怎么越来越贵,您好，我们用的是智能锂电池，电池性能好，不虚电，而且支持无限次换电哦。
1182.0,现在租电池咋个那么贵,"您好！感谢您对这锂换电的支持和关注您可以联系我们人工客服提供：您所在城市、区域、地址详情，以及姓名电话，由人工客服协助您进行信息登记
人工客服入口：这锂换电app--点击我的“客服”选择转人工或者致电客服热线0571--28070393，感谢您的支持！"
1183.0,你好怎么电池月租这么贵了,"您好！感谢您对这锂换电的支持和关注您可以联系我们人工客服提供：您所在城市、区域、地址详情，以及姓名电话，由人工客服协助您进行信息登记
人工客服入口：这锂换电app--点击我的“客服”选择转人工或者致电客服热线0571--28070393，感谢您的支持！"
1184.0,一个电池要这么贵,人工客服入口：这锂换电app--点击我的“客服”选择转人工或者致电客服热线0571--28070393，感谢您的支持！
1185.0,你们电池太贵了,"您好！感谢您对这锂换电的支持和关注您可以联系我们人工客服提供：您所在城市、区域、地址详情，以及姓名电话，由人工客服协助您进行信息登记
人工客服入口：这锂换电app--点击我的“客服”选择转人工或者致电客服热线0571--28070393，感谢您的支持！"
1186.0,想在家门口安装一个电柜,"您好！感谢您对这锂换电的支持和关注您可以联系我们人工客服提供：您所在城市、区域、地址详情，以及姓名电话，由人工客服协助您进行信息登记
人工客服入口：这锂换电app--点击我的“客服”选择转人工或者致电客服热线0571--28070393，感谢您的支持！"
1187.0,优惠券来一张啊,您好！系统会根据您所在区域的运营政策不定期进行优惠券的自动发放您可以在 这锂换电app“我的”--“优惠券”查看您的优惠券哦。
1188.0,优惠券给我一张,您好！系统会根据您所在区域的运营政策不定期进行优惠券的自动发放您可以在 这锂换电app“我的”--“优惠券”查看您的优惠券哦。
1189.0,给一张优惠券,您好！系统会根据您所在区域的运营政策不定期进行优惠券的自动发放您可以在 这锂换电app“我的”--“优惠券”查看您的优惠券哦。
1190.0,给个大额优惠券呗,您好！系统会根据您所在区域的运营政策不定期进行优惠券的自动发放您可以在 这锂换电app“我的”--“优惠券”查看您的优惠券哦。
1191.0,给个大额优惠券,您好！系统会根据您所在区域的运营政策不定期进行优惠券的自动发放您可以在 这锂换电app“我的”--“优惠券”查看您的优惠券哦。
1192.0,可以给我一张优惠券吗,您好！系统会根据您所在区域的运营政策不定期进行优惠券的自动发放您可以在 这锂换电app“我的”--“优惠券”查看您的优惠券哦。
1193.0,优惠券给一张我,您好！系统会根据您所在区域的运营政策不定期进行优惠券的自动发放您可以在 这锂换电app“我的”--“优惠券”查看您的优惠券哦。
1194.0,优惠券给一张吧,您好！系统会根据您所在区域的运营政策不定期进行优惠券的自动发放您可以在 这锂换电app“我的”--“优惠券”查看您的优惠券哦。
1195.0,我需要一张优惠券,您好！系统会根据您所在区域的运营政策不定期进行优惠券的自动发放您可以在 这锂换电app“我的”--“优惠券”查看您的优惠券哦。
1196.0,不能再发放一张,您好！系统会根据您所在区域的运营政策不定期进行优惠券的自动发放您可以在 这锂换电app“我的”--“优惠券”查看您的优惠券哦。
1197.0,给我一张优惠券,您好！系统会根据您所在区域的运营政策不定期进行优惠券的自动发放您可以在 这锂换电app“我的”--“优惠券”查看您的优惠券哦。
1198.0,优惠券发一张,您好！系统会根据您所在区域的运营政策不定期进行优惠券的自动发放您可以在 这锂换电app“我的”--“优惠券”查看您的优惠券哦。
1199.0,能不能来张大额的优惠券,您好！系统会根据您所在区域的运营政策不定期进行优惠券的自动发放您可以在 这锂换电app“我的”--“优惠券”查看您的优惠券哦。
1200.0,看还有没有别的优惠券再给我发一张,您好！系统会根据您所在区域的运营政策不定期进行优惠券的自动发放您可以在 这锂换电app“我的”--“优惠券”查看您的优惠券哦。
1201.0,搞个大额优惠券,您好！系统会根据您所在区域的运营政策不定期进行优惠券的自动发放您可以在 这锂换电app“我的”--“优惠券”查看您的优惠券哦。
1202.0,有没有大额的优惠券,您好！系统会根据您所在区域的运营政策不定期进行优惠券的自动发放您可以在 这锂换电app“我的”--“优惠券”查看您的优惠券哦。
1203.0,给个大额优惠券可以吗宝,您好！系统会根据您所在区域的运营政策不定期进行优惠券的自动发放您可以在 这锂换电app“我的”--“优惠券”查看您的优惠券哦。
1204.0,您好给一张优惠券,您好！系统会根据您所在区域的运营政策不定期进行优惠券的自动发放您可以在 这锂换电app“我的”--“优惠券”查看您的优惠券哦。
1205.0,能不能给点大额优惠券,您好！系统会根据您所在区域的运营政策不定期进行优惠券的自动发放您可以在 这锂换电app“我的”--“优惠券”查看您的优惠券哦。
1206.0,给我一张南京优惠券,您好！系统会根据您所在区域的运营政策不定期进行优惠券的自动发放您可以在 这锂换电app“我的”--“优惠券”查看您的优惠券哦。
1207.0,给我账号一张优惠券,您好！系统会根据您所在区域的运营政策不定期进行优惠券的自动发放您可以在 这锂换电app“我的”--“优惠券”查看您的优惠券哦。
1208.0,可以送我一张优惠券吗,您好！系统会根据您所在区域的运营政策不定期进行优惠券的自动发放您可以在 这锂换电app“我的”--“优惠券”查看您的优惠券哦。
1209.0,你看你这边能不能给我补一张优惠券,您好！系统会根据您所在区域的运营政策不定期进行优惠券的自动发放您可以在 这锂换电app“我的”--“优惠券”查看您的优惠券哦。
1210.0,之前不是可以给一张31的优惠券吗,您好！系统会根据您所在区域的运营政策不定期进行优惠券的自动发放您可以在 这锂换电app“我的”--“优惠券”查看您的优惠券哦。
1211.0,你好发一张优惠券嘛,您好！系统会根据您所在区域的运营政策不定期进行优惠券的自动发放您可以在 这锂换电app“我的”--“优惠券”查看您的优惠券哦。
